PerformanceID,EmployeeID,ReviewDate,EnvironmentSatisfaction,JobSatisfaction,RelationshipSatisfaction,TrainingOpportunitiesWithinYear,TrainingOpportunitiesTaken,WorkLifeBalance,SelfRating,ManagerRating,WorkLifeBalanceLabel,,,,,,,,,,,,,,
PR5768,3560-C117,25/02/2022,4,5,2,3,0,3,3,2,Good,,,,,,,,,,,,,,
PR5774,7749-B277,27/02/2022,4,5,2,3,1,3,5,5,Good,,,,,,,,,,,,,,
PR5853,25F5-0EAF,20/03/2022,4,5,2,2,1,3,3,3,Good,,,,,,,,,,,,,,
PR5857,CCE7-36ED,21/03/2022,4,3,2,3,1,3,3,3,Good,,,,,,,,,,,,,,
PR5923,61E2-6540,8/4/2022,4,2,2,1,2,3,3,2,Good,,,,,,,,,,,,,,
PR5973,920B-7B40,22/04/2022,4,2,2,3,1,3,4,4,Good,,,,,,,,,,,,,,
PR6013,13E5-2F17,3/5/2022,4,2,2,3,1,3,3,2,Good,,,,,,,,,,,,,,
PR6104,7349-CCE0,28/05/2022,4,3,2,2,0,3,4,3,Good,,,,,,,,,,,,,,
PR6106,259B-6C50,29/05/2022,4,3,2,1,3,3,4,4,Good,,,,,,,,,,,,,,
PR6145,DFDC-286C,12/6/2022,4,2,2,1,1,3,3,3,Good,,,,,,,,,,,,,,
PR6184,E8F5-C47D,25/06/2022,4,2,2,3,1,3,3,3,Good,,,,,,,,,,,,,,
PR6218,427A-8C69,5/7/2022,4,3,2,1,1,3,3,2,Good,,,,,,,,,,,,,,
PR6325,8182-6AE6,9/8/2022,4,5,2,2,0,3,3,2,Good,,,,,,,,,,,,,,
PR6380,DE7D-7757,29/08/2022,4,2,2,3,0,3,4,4,Good,,,,,,,,,,,,,,
PR6508,FC24-43F6,20/10/2022,4,2,2,3,1,3,5,5,Good,,,,,,,,,,,,,,
PR6539,0240-4D29,1/11/2022,4,4,2,3,1,3,5,4,Good,,,,,,,,,,,,,,
PR6641,58C8-63FA,8/12/2022,4,4,2,2,1,3,5,4,Good,,,,,,,,,,,,,,
PR6686,1BAE-4DA1,23/12/2022,4,4,2,3,2,3,3,3,Good,,,,,,,,,,,,,,
PR6691,1FAC-768D,24/12/2022,4,1,2,2,1,3,3,3,Good,,,,,,,,,,,,,,
PR676,8766-F1E7,24/05/2015,4,3,2,3,2,3,3,2,Good,,,,,,,,,,,,,,
PR716,4C88-27A1,2/7/2015,4,5,2,3,1,3,4,3,Good,,,,,,,,,,,,,,
PR773,9085-1FE8,29/09/2015,4,4,2,2,3,3,3,3,Good,,,,,,,,,,,,,,
PR862,F72D-261D,10/1/2016,4,5,2,3,1,3,5,4,Good,,,,,,,,,,,,,,
PR881,8A6B-AD5C,18/01/2016,4,5,2,2,0,3,5,4,Good,,,,,,,,,,,,,,
PR911,D7EE-56FC,3/2/2016,4,3,2,2,0,3,5,5,Good,,,,,,,,,,,,,,
PR947,5B08-EF96,23/02/2016,4,2,2,1,2,3,4,3,Good,,,,,,,,,,,,,,
PR961,6E7B-D50D,29/02/2016,4,2,2,3,2,3,3,2,Good,,,,,,,,,,,,,,
PR1153,CD4D-7BBA,6/6/2016,4,5,3,3,2,4,3,2,Very Good,,,,,,,,,,,,,,
PR1179,2B7A-9C73,29/06/2016,4,4,3,1,1,4,3,3,Very Good,,,,,,,,,,,,,,
PR1375,40BE-EEAF,31/12/2016,4,4,3,2,3,4,5,5,Very Good,,,,,,,,,,,,,,
PR1427,D4D5-27FB,22/01/2017,4,4,3,2,1,4,4,4,Very Good,,,,,,,,,,,,,,
PR1432,AB03-8820,24/01/2017,4,2,3,3,1,4,4,3,Very Good,,,,,,,,,,,,,,
PR1502,E7A6-33A3,27/02/2017,4,4,3,3,2,4,3,3,Very Good,,,,,,,,,,,,,,
PR1507,17AD-99F5,1/3/2017,4,4,3,1,2,4,4,3,Very Good,,,,,,,,,,,,,,
PR1540,4F28-CFAF,14/03/2017,4,4,3,3,2,4,5,4,Very Good,,,,,,,,,,,,,,
PR1570,DD04-BDF8,30/03/2017,4,3,3,3,3,4,3,2,Very Good,,,,,,,,,,,,,,
PR1573,0210-E0D8,2/4/2017,4,4,3,1,1,4,5,5,Very Good,,,,,,,,,,,,,,
PR1613,C661-6A1C,20/04/2017,4,3,3,1,2,4,5,5,Very Good,,,,,,,,,,,,,,
PR1619,7335-4656,22/04/2017,4,2,3,2,1,4,4,3,Very Good,,,,,,,,,,,,,,
PR1632,2F04-931F,30/04/2017,4,2,3,2,2,4,5,5,Very Good,,,,,,,,,,,,,,
PR1688,06DE-E772,24/05/2017,4,2,3,2,1,4,5,5,Very Good,,,,,,,,,,,,,,
PR1706,64BA-99F0,1/6/2017,4,4,3,1,2,4,4,3,Very Good,,,,,,,,,,,,,,
PR1866,9085-1FE8,28/09/2017,4,5,3,2,1,4,5,5,Very Good,,,,,,,,,,,,,,
PR2254,CF2F-8CA3,14/04/2018,4,4,3,2,1,4,3,2,Very Good,,,,,,,,,,,,,,
PR2348,DF5F-5ED9,23/05/2018,4,3,3,2,1,4,3,3,Very Good,,,,,,,,,,,,,,
PR2362,7349-CCE0,29/05/2018,4,2,3,1,3,4,5,5,Very Good,,,,,,,,,,,,,,
PR2420,4C88-27A1,1/7/2018,4,3,3,1,2,4,4,3,Very Good,,,,,,,,,,,,,,
PR2590,15D4-53C2,15/10/2018,4,5,3,2,3,4,4,4,Very Good,,,,,,,,,,,,,,
PR2608,CEE0-94C3,25/10/2018,4,4,3,1,1,4,4,4,Very Good,,,,,,,,,,,,,,
PR2638,BAB4-3AC8,8/11/2018,4,5,3,3,2,4,5,5,Very Good,,,,,,,,,,,,,,
PR2691,58C8-63FA,9/12/2018,4,4,3,1,1,4,4,3,Very Good,,,,,,,,,,,,,,
PR2694,E6D9-ADEE,13/12/2018,4,3,3,2,2,4,5,5,Very Good,,,,,,,,,,,,,,
PR276,1799-5B3F,6/4/2014,4,5,3,1,1,4,4,3,Very Good,,,,,,,,,,,,,,
PR2795,5A0B-7F31,28/01/2019,4,2,3,2,3,4,4,3,Very Good,,,,,,,,,,,,,,
PR2837,8ED3-4377,11/2/2019,4,5,3,1,3,4,3,2,Very Good,,,,,,,,,,,,,,
PR2945,C6D7-A568,23/03/2019,4,3,3,2,1,4,3,3,Very Good,,,,,,,,,,,,,,
PR311,380E-44B4,1/5/2014,4,2,3,2,1,4,3,3,Very Good,,,,,,,,,,,,,,
PR3175,8822-B9C5,23/06/2019,4,5,3,1,2,4,4,3,Very Good,,,,,,,,,,,,,,
PR3292,4294-03D1,12/8/2019,4,5,3,2,1,4,4,4,Very Good,,,,,,,,,,,,,,
PR3411,465A-91D1,19/10/2019,4,2,3,3,3,4,3,2,Very Good,,,,,,,,,,,,,,
PR3441,C1C6-F683,1/11/2019,4,3,3,2,2,4,3,2,Very Good,,,,,,,,,,,,,,
PR3612,B48C-47D0,16/01/2020,4,3,3,2,2,4,4,3,Very Good,,,,,,,,,,,,,,
PR3698,0DBC-596E,14/02/2020,4,3,3,1,1,4,5,5,Very Good,,,,,,,,,,,,,,
PR3837,819A-2C9C,1/4/2020,4,4,3,1,1,4,4,3,Very Good,,,,,,,,,,,,,,
PR3878,C3C0-349E,15/04/2020,4,3,3,2,3,4,3,3,Very Good,,,,,,,,,,,,,,
PR3911,A31A-A90C,24/04/2020,4,3,3,2,1,4,3,2,Very Good,,,,,,,,,,,,,,
PR4007,D91C-815B,25/05/2020,4,4,3,3,1,4,4,4,Very Good,,,,,,,,,,,,,,
PR401,277A-A6FA,4/10/2014,4,4,3,1,2,4,5,4,Very Good,,,,,,,,,,,,,,
PR4100,5731-90E6,30/06/2020,4,2,3,3,3,4,3,3,Very Good,,,,,,,,,,,,,,
PR4143,D8FC-E2F7,17/07/2020,4,3,3,2,2,4,5,5,Very Good,,,,,,,,,,,,,,
PR4428,8328-A764,18/11/2020,4,2,3,1,1,4,4,3,Very Good,,,,,,,,,,,,,,
PR4454,4886-62DF,1/12/2020,4,3,3,1,1,4,3,2,Very Good,,,,,,,,,,,,,,
PR4477,E5C1-B122,12/12/2020,4,4,3,3,1,4,4,4,Very Good,,,,,,,,,,,,,,
PR4612,5A0B-7F31,27/01/2021,4,5,3,1,1,4,3,3,Very Good,,,,,,,,,,,,,,
PR4633,5F06-D3F6,1/2/2021,4,4,3,2,2,4,3,3,Very Good,,,,,,,,,,,,,,
PR4704,1914-B934,25/02/2021,4,2,3,3,1,4,3,2,Very Good,,,,,,,,,,,,,,
PR4794,5160-53BD,23/03/2021,4,2,3,3,1,4,4,3,Very Good,,,,,,,,,,,,,,
PR4802,5F2E-A68B,25/03/2021,4,5,3,1,2,4,4,3,Very Good,,,,,,,,,,,,,,
PR4841,95D7-1CE9,7/4/2021,4,4,3,3,2,4,4,3,Very Good,,,,,,,,,,,,,,
PR49,626A-9377,14/02/2013,4,5,3,1,1,4,3,2,Very Good,,,,,,,,,,,,,,
PR4934,13E5-2F17,3/5/2021,4,2,3,3,1,4,3,3,Very Good,,,,,,,,,,,,,,
PR4995,81BE-17CD,22/05/2021,4,2,3,3,1,4,3,2,Very Good,,,,,,,,,,,,,,
PR520,F968-671C,22/02/2015,4,3,3,1,1,4,4,4,Very Good,,,,,,,,,,,,,,
PR5579,79F3-8AA5,30/12/2021,4,3,3,3,1,4,3,2,Very Good,,,,,,,,,,,,,,
PR5705,C250-AF15,3/2/2022,4,2,3,1,2,4,3,3,Very Good,,,,,,,,,,,,,,
PR5828,5795-08D3,11/3/2022,4,2,3,3,1,4,5,4,Very Good,,,,,,,,,,,,,,
PR5901,07B2-D67A,1/4/2022,4,4,3,2,1,4,5,4,Very Good,,,,,,,,,,,,,,
PR5982,7EF0-2BF4,24/04/2022,4,5,3,3,1,4,4,3,Very Good,,,,,,,,,,,,,,
PR603,7BD4-7BFB,11/4/2015,4,2,3,1,1,4,4,4,Very Good,,,,,,,,,,,,,,
PR6056,6B5B-8080,15/05/2022,4,5,3,3,2,4,3,3,Very Good,,,,,,,,,,,,,,
PR615,7A98-768E,17/04/2015,4,4,3,1,2,4,4,3,Very Good,,,,,,,,,,,,,,
PR6236,1D74-2661,9/7/2022,4,2,3,1,2,4,5,5,Very Good,,,,,,,,,,,,,,
PR6260,F0C3-4859,17/07/2022,4,5,3,2,1,4,4,3,Very Good,,,,,,,,,,,,,,
PR6287,205B-4D34,24/07/2022,4,3,3,1,1,4,5,5,Very Good,,,,,,,,,,,,,,
PR6304,6EEF-5B17,2/8/2022,4,4,3,1,1,4,3,3,Very Good,,,,,,,,,,,,,,
PR6605,E523-D168,23/11/2022,4,3,3,3,1,4,5,4,Very Good,,,,,,,,,,,,,,
PR6617,6A67-EC2C,27/11/2022,4,3,3,3,1,4,4,4,Very Good,,,,,,,,,,,,,,
PR710,9AAD-D3C1,25/06/2015,4,2,3,1,1,4,3,3,Very Good,,,,,,,,,,,,,,
PR775,B34E-95FF,2/10/2015,4,2,3,1,1,4,4,4,Very Good,,,,,,,,,,,,,,
PR801,4FC2-A40D,11/11/2015,4,5,3,1,2,4,4,3,Very Good,,,,,,,,,,,,,,
PR810,C219-6C2E,23/11/2015,4,3,3,1,3,4,3,2,Very Good,,,,,,,,,,,,,,
PR819,BD70-7DAE,4/12/2015,4,5,3,2,1,4,3,2,Very Good,,,,,,,,,,,,,,
PR974,155B-42BE,5/3/2016,4,5,3,3,2,4,5,5,Very Good,,,,,,,,,,,,,,
PR100,B013-7D0C,10/4/2013,4,3,3,2,0,4,3,3,Very Good,,,,,,,,,,,,,,
PR1021,03C5-51AD,30/03/2016,4,4,3,2,0,4,5,4,Very Good,,,,,,,,,,,,,,
PR1182,FBC2-C5FA,1/7/2016,4,4,3,3,0,4,5,5,Very Good,,,,,,,,,,,,,,
PR1218,55D6-1423,4/8/2016,4,3,3,3,0,4,3,3,Very Good,,,,,,,,,,,,,,
PR1316,2A04-49D1,11/11/2016,4,3,3,2,0,4,5,4,Very Good,,,,,,,,,,,,,,
PR1340,3D71-8DC2,5/12/2016,4,2,3,2,0,4,5,5,Very Good,,,,,,,,,,,,,,
PR1512,21B3-8491,2/3/2017,4,5,3,3,0,4,3,2,Very Good,,,,,,,,,,,,,,
PR169,02DA-7A72,16/01/2014,4,2,3,2,0,4,4,4,Very Good,,,,,,,,,,,,,,
PR1764,9A87-71F6,9/7/2017,4,4,3,1,0,4,5,5,Very Good,,,,,,,,,,,,,,
PR1792,6E64-8D30,23/07/2017,4,1,3,2,0,4,3,2,Very Good,,,,,,,,,,,,,,
PR2119,D351-C7E4,17/02/2018,4,5,3,2,0,4,3,3,Very Good,,,,,,,,,,,,,,
PR2139,596B-33F4,27/02/2018,4,2,3,3,0,4,5,4,Very Good,,,,,,,,,,,,,,
PR2369,8663-3E02,1/6/2018,4,4,3,1,0,4,4,3,Very Good,,,,,,,,,,,,,,
PR2422,FBC2-C5FA,1/7/2018,4,5,3,2,0,4,5,4,Very Good,,,,,,,,,,,,,,
PR2646,F9E1-87E9,12/11/2018,4,4,3,2,0,4,4,3,Very Good,,,,,,,,,,,,,,
PR2667,F838-C681,25/11/2018,4,2,3,3,0,4,5,4,Very Good,,,,,,,,,,,,,,
PR2682,DFA9-990E,5/12/2018,4,5,3,1,0,4,3,3,Very Good,,,,,,,,,,,,,,
PR2872,3560-C117,26/02/2019,4,5,3,1,0,4,3,2,Very Good,,,,,,,,,,,,,,
PR3010,AB81-A3A0,18/04/2019,4,3,3,2,0,4,3,2,Very Good,,,,,,,,,,,,,,
PR3065,291F-B604,8/5/2019,4,5,3,3,0,4,4,4,Very Good,,,,,,,,,,,,,,
PR307,C79A-E5E1,30/04/2014,4,3,3,1,0,4,5,4,Very Good,,,,,,,,,,,,,,
PR3114,9C24-CD7A,25/05/2019,4,3,3,2,0,4,5,5,Very Good,,,,,,,,,,,,,,
PR3190,E46A-3676,29/06/2019,4,3,3,1,0,4,5,4,Very Good,,,,,,,,,,,,,,
PR3236,F0C3-4859,18/07/2019,4,2,3,3,0,4,4,4,Very Good,,,,,,,,,,,,,,
PR3238,13FA-3559,18/07/2019,4,2,3,3,0,4,5,4,Very Good,,,,,,,,,,,,,,
PR3347,1D35-190A,11/9/2019,4,2,3,3,0,4,5,4,Very Good,,,,,,,,,,,,,,
PR3416,C292-EC0C,20/10/2019,4,5,3,2,0,4,3,3,Very Good,,,,,,,,,,,,,,
PR3425,EFB8-ED99,25/10/2019,4,3,3,2,0,4,3,2,Very Good,,,,,,,,,,,,,,
PR3542,5E53-1897,23/12/2019,4,5,3,1,0,4,5,4,Very Good,,,,,,,,,,,,,,
PR3761,ABC2-0036,5/3/2020,4,2,3,1,0,4,4,4,Very Good,,,,,,,,,,,,,,
PR3843,B49A-7D79,3/4/2020,4,5,3,2,0,4,4,4,Very Good,,,,,,,,,,,,,,
PR3880,B52E-BF41,15/04/2020,4,3,3,3,0,4,5,4,Very Good,,,,,,,,,,,,,,
PR3993,45F9-3A37,22/05/2020,4,5,3,3,0,4,5,4,Very Good,,,,,,,,,,,,,,
PR4119,58FA-C451,8/7/2020,4,4,3,1,0,4,3,2,Very Good,,,,,,,,,,,,,,
PR4381,7B9D-8612,30/10/2020,4,4,3,1,0,4,4,4,Very Good,,,,,,,,,,,,,,
PR4489,776A-CDBC,18/12/2020,4,5,3,1,0,4,3,3,Very Good,,,,,,,,,,,,,,
PR4551,4304-4B4E,7/1/2021,4,3,3,1,0,4,5,5,Very Good,,,,,,,,,,,,,,
PR4580,6DEB-F440,15/01/2021,4,5,3,1,0,4,3,2,Very Good,,,,,,,,,,,,,,
PR4582,32AE-C02F,16/01/2021,4,5,3,3,0,4,5,4,Very Good,,,,,,,,,,,,,,
PR468,8A6B-AD5C,18/01/2015,4,2,3,2,0,4,3,2,Very Good,,,,,,,,,,,,,,
PR4720,21B3-8491,1/3/2021,4,3,3,1,0,4,4,3,Very Good,,,,,,,,,,,,,,
PR489,B50B-5A18,2/2/2015,4,3,3,3,0,4,5,4,Very Good,,,,,,,,,,,,,,
PR493,586E-5C14,4/2/2015,4,5,3,2,0,4,4,3,Very Good,,,,,,,,,,,,,,
PR5018,7349-CCE0,28/05/2021,4,5,3,2,0,4,5,5,Very Good,,,,,,,,,,,,,,
PR503,EE39-C8F2,9/2/2015,4,4,3,3,0,4,5,4,Very Good,,,,,,,,,,,,,,
PR5037,DDBF-9C79,5/6/2021,4,2,3,2,0,4,4,3,Very Good,,,,,,,,,,,,,,
PR5253,79C5-FE9D,18/08/2021,4,2,3,2,0,4,4,4,Very Good,,,,,,,,,,,,,,
PR5277,C27A-1115,30/08/2021,4,4,3,1,0,4,5,4,Very Good,,,,,,,,,,,,,,
PR5513,598D-E3B4,7/12/2021,4,3,3,2,0,4,3,3,Very Good,,,,,,,,,,,,,,
PR5613,D106-E487,8/1/2022,4,4,3,3,0,4,5,5,Very Good,,,,,,,,,,,,,,
PR5682,2E7B-43F0,29/01/2022,4,4,3,3,0,4,5,4,Very Good,,,,,,,,,,,,,,
PR5722,B407-ABCA,9/2/2022,4,3,3,1,0,4,3,3,Very Good,,,,,,,,,,,,,,
PR5908,6653-BD41,3/4/2022,4,4,3,2,0,4,4,3,Very Good,,,,,,,,,,,,,,
PR5918,95D7-1CE9,7/4/2022,4,5,3,3,0,4,4,3,Very Good,,,,,,,,,,,,,,
PR6138,D8F6-DED3,8/6/2022,4,2,3,3,0,4,3,2,Very Good,,,,,,,,,,,,,,
PR6504,1C6F-87AA,19/10/2022,4,4,3,1,0,4,4,3,Very Good,,,,,,,,,,,,,,
PR6621,296A-A685,29/11/2022,4,1,3,2,0,4,4,4,Very Good,,,,,,,,,,,,,,
PR6689,6C42-A719,24/12/2022,4,3,3,3,0,4,3,2,Very Good,,,,,,,,,,,,,,
PR6698,2857-A950,27/12/2022,4,4,3,2,0,4,5,5,Very Good,,,,,,,,,,,,,,
PR726,E268-61EB,11/7/2015,4,2,3,3,0,4,3,3,Very Good,,,,,,,,,,,,,,
PR772,1CB3-F7D7,29/09/2015,4,3,3,2,0,4,4,4,Very Good,,,,,,,,,,,,,,
PR774,130F-32AB,2/10/2015,4,5,3,1,0,4,5,5,Very Good,,,,,,,,,,,,,,
PR944,5237-1B85,22/02/2016,4,5,3,3,0,4,5,5,Very Good,,,,,,,,,,,,,,
PR959,7749-B277,29/02/2016,4,4,3,3,0,4,4,3,Very Good,,,,,,,,,,,,,,
PR110,D24B-5AC8,23/04/2013,4,3,4,3,1,4,4,4,Very Good,,,,,,,,,,,,,,
PR1185,2F85-AF81,5/7/2016,4,2,4,3,0,4,3,3,Very Good,,,,,,,,,,,,,,
PR124,D31B-BEF8,4/5/2013,4,5,4,3,0,4,5,4,Very Good,,,,,,,,,,,,,,
PR1263,EB81-3E51,26/09/2016,4,5,4,2,1,4,3,3,Very Good,,,,,,,,,,,,,,
PR1264,469A-8121,27/09/2016,4,2,4,1,0,4,3,2,Very Good,,,,,,,,,,,,,,
PR1272,2C7D-F9F1,1/10/2016,4,4,4,2,1,4,5,4,Very Good,,,,,,,,,,,,,,
PR1278,8365-EB74,9/10/2016,4,5,4,2,2,4,3,3,Very Good,,,,,,,,,,,,,,
PR1381,DF71-97FB,2/1/2017,4,3,4,2,0,4,3,2,Very Good,,,,,,,,,,,,,,
PR1396,9937-CDF7,10/1/2017,4,4,4,2,2,4,5,5,Very Good,,,,,,,,,,,,,,
PR154,B61E-0F26,3/1/2014,4,4,4,3,2,4,5,4,Very Good,,,,,,,,,,,,,,
PR1594,A531-8159,12/4/2017,4,2,4,2,2,4,4,3,Very Good,,,,,,,,,,,,,,
PR1666,DE6C-86FC,15/05/2017,4,2,4,1,0,4,3,2,Very Good,,,,,,,,,,,,,,
PR1711,9D7B-9B37,5/6/2017,4,2,4,3,0,4,3,2,Very Good,,,,,,,,,,,,,,
PR1716,B785-D8F8,9/6/2017,4,3,4,3,2,4,4,4,Very Good,,,,,,,,,,,,,,
PR1728,1E61-70EC,17/06/2017,4,3,4,2,0,4,4,3,Very Good,,,,,,,,,,,,,,
PR1774,E324-1C33,15/07/2017,4,5,4,2,1,4,5,4,Very Good,,,,,,,,,,,,,,
PR1798,F3A3-10CE,28/07/2017,4,4,4,3,1,4,4,3,Very Good,,,,,,,,,,,,,,
PR1823,2A89-93B6,16/08/2017,4,2,4,2,0,4,4,3,Very Good,,,,,,,,,,,,,,
PR1840,BD97-F94D,1/9/2017,4,2,4,3,0,4,3,3,Very Good,,,,,,,,,,,,,,
PR1858,07F5-A45D,22/09/2017,4,4,4,2,2,4,4,3,Very Good,,,,,,,,,,,,,,
PR1920,1C24-233B,6/11/2017,4,4,4,2,1,4,5,4,Very Good,,,,,,,,,,,,,,
PR1967,A923-9EF6,5/12/2017,4,4,4,3,0,4,5,4,Very Good,,,,,,,,,,,,,,
PR1968,DFA9-990E,5/12/2017,4,2,4,2,1,4,5,4,Very Good,,,,,,,,,,,,,,
PR2066,6227-9D9E,26/01/2018,4,2,4,3,0,4,3,2,Very Good,,,,,,,,,,,,,,
PR2088,F3CD-9B5B,4/2/2018,4,5,4,2,0,4,3,2,Very Good,,,,,,,,,,,,,,
PR2126,F997-FE6C,21/02/2018,4,5,4,2,0,4,5,4,Very Good,,,,,,,,,,,,,,
PR2135,C016-FA12,25/02/2018,4,2,4,1,2,4,4,3,Very Good,,,,,,,,,,,,,,
PR2136,7816-BF57,25/02/2018,4,3,4,3,1,4,3,3,Very Good,,,,,,,,,,,,,,
PR2194,9727-BC84,18/03/2018,4,3,4,2,1,4,3,3,Very Good,,,,,,,,,,,,,,
PR2216,00E4-3D60,29/03/2018,4,3,4,1,0,4,4,3,Very Good,,,,,,,,,,,,,,
PR2229,B49A-7D79,4/4/2018,4,3,4,1,2,4,5,5,Very Good,,,,,,,,,,,,,,
PR2266,9D01-8A02,18/04/2018,4,5,4,2,0,4,4,4,Very Good,,,,,,,,,,,,,,
PR2281,A4A4-F49C,24/04/2018,4,2,4,3,2,4,4,3,Very Good,,,,,,,,,,,,,,
PR2285,B8C3-5E0A,25/04/2018,4,2,4,1,2,4,4,4,Very Good,,,,,,,,,,,,,,
PR2293,327B-F6D3,1/5/2018,4,3,4,2,0,4,5,4,Very Good,,,,,,,,,,,,,,
PR2445,5293-AC5C,14/07/2018,4,5,4,3,2,4,3,2,Very Good,,,,,,,,,,,,,,
PR2472,D6BB-FEDF,25/07/2018,4,3,4,2,0,4,4,4,Very Good,,,,,,,,,,,,,,
PR2536,F5C3-07B0,4/9/2018,4,4,4,3,1,4,3,3,Very Good,,,,,,,,,,,,,,
PR2640,AB4A-E71A,9/11/2018,4,4,4,1,2,4,3,3,Very Good,,,,,,,,,,,,,,
PR2659,7FFD-C810,21/11/2018,4,3,4,3,0,4,4,3,Very Good,,,,,,,,,,,,,,
PR2692,CF8D-7379,11/12/2018,4,2,4,1,0,4,5,4,Very Good,,,,,,,,,,,,,,
PR2806,EE04-1533,31/01/2019,4,3,4,1,2,4,5,4,Very Good,,,,,,,,,,,,,,
PR2808,E099-3FCC,1/2/2019,4,3,4,3,3,4,4,3,Very Good,,,,,,,,,,,,,,
PR2836,DB6C-3B2F,11/2/2019,4,4,4,2,2,4,5,5,Very Good,,,,,,,,,,,,,,
PR2950,5634-9D10,25/03/2019,4,5,4,1,0,4,4,4,Very Good,,,,,,,,,,,,,,
PR2956,C525-8BB9,27/03/2019,4,4,4,1,2,4,4,3,Very Good,,,,,,,,,,,,,,
PR2957,9AAB-DCD0,28/03/2019,4,4,4,3,0,4,3,3,Very Good,,,,,,,,,,,,,,
PR2986,F430-0404,10/4/2019,4,5,4,1,1,4,3,2,Very Good,,,,,,,,,,,,,,
PR3078,42CC-040A,13/05/2019,4,5,4,3,0,4,4,3,Very Good,,,,,,,,,,,,,,
PR3107,3B90-B998,23/05/2019,4,4,4,2,2,4,3,3,Very Good,,,,,,,,,,,,,,
PR3117,D91C-815B,26/05/2019,4,3,4,1,2,4,5,5,Very Good,,,,,,,,,,,,,,
PR3121,F469-0427,27/05/2019,4,5,4,1,0,4,3,2,Very Good,,,,,,,,,,,,,,
PR3211,0FC8-561B,9/7/2019,4,4,4,2,1,4,4,4,Very Good,,,,,,,,,,,,,,
PR3217,132B-F2B2,10/7/2019,4,5,4,1,2,4,4,4,Very Good,,,,,,,,,,,,,,
PR3223,6AD1-5EE8,11/7/2019,4,3,4,1,0,4,4,4,Very Good,,,,,,,,,,,,,,
PR3296,AFA8-5058,14/08/2019,4,3,4,3,2,4,4,3,Very Good,,,,,,,,,,,,,,
PR3303,2A89-93B6,16/08/2019,4,5,4,2,0,4,4,4,Very Good,,,,,,,,,,,,,,
PR3340,F5C3-07B0,4/9/2019,4,5,4,2,2,4,5,4,Very Good,,,,,,,,,,,,,,
PR3686,B407-ABCA,10/2/2020,4,3,4,2,1,4,5,5,Very Good,,,,,,,,,,,,,,
PR3703,F1B6-31B7,15/02/2020,4,2,4,1,0,4,4,4,Very Good,,,,,,,,,,,,,,
PR3890,FD3F-5255,18/04/2020,4,5,4,1,1,4,3,2,Very Good,,,,,,,,,,,,,,
PR3931,84D8-1A04,30/04/2020,4,4,4,2,2,4,5,5,Very Good,,,,,,,,,,,,,,
PR3980,2523-EFD4,17/05/2020,4,2,4,3,2,4,3,3,Very Good,,,,,,,,,,,,,,
PR3991,1705-0DE5,21/05/2020,4,2,4,2,2,4,3,2,Very Good,,,,,,,,,,,,,,
PR4026,64BA-99F0,31/05/2020,4,3,4,1,1,4,4,3,Very Good,,,,,,,,,,,,,,
PR4033,9D7B-9B37,4/6/2020,4,2,4,1,1,4,4,4,Very Good,,,,,,,,,,,,,,
PR4051,E9B9-3944,13/06/2020,4,2,4,3,1,4,3,3,Very Good,,,,,,,,,,,,,,
PR410,8C57-8F84,29/10/2014,4,5,4,2,2,4,4,3,Very Good,,,,,,,,,,,,,,
PR4179,AD8F-7539,29/07/2020,4,5,4,1,2,4,4,4,Very Good,,,,,,,,,,,,,,
PR4181,7A8C-2DD3,31/07/2020,4,2,4,3,0,4,3,2,Very Good,,,,,,,,,,,,,,
PR4282,6135-885F,13/09/2020,4,2,4,2,1,4,4,4,Very Good,,,,,,,,,,,,,,
PR4322,825E-0B3A,3/10/2020,4,4,4,3,2,4,4,4,Very Good,,,,,,,,,,,,,,
PR4353,C292-EC0C,19/10/2020,4,3,4,2,1,4,4,4,Very Good,,,,,,,,,,,,,,
PR4398,FD95-9EEB,6/11/2020,4,2,4,2,1,4,3,3,Very Good,,,,,,,,,,,,,,
PR4520,097B-A688,29/12/2020,4,2,4,2,1,4,4,4,Very Good,,,,,,,,,,,,,,
PR4621,EEFC-DEC7,29/01/2021,4,4,4,3,2,4,3,3,Very Good,,,,,,,,,,,,,,
PR4656,B995-E5CE,7/2/2021,4,3,4,3,0,4,3,3,Very Good,,,,,,,,,,,,,,
PR4658,0D1B-DEC2,9/2/2021,4,5,4,1,1,4,5,5,Very Good,,,,,,,,,,,,,,
PR4710,7823-0217,27/02/2021,4,2,4,1,0,4,4,4,Very Good,,,,,,,,,,,,,,
PR4728,06B9-B79D,3/3/2021,4,5,4,3,1,4,3,2,Very Good,,,,,,,,,,,,,,
PR4759,34FB-D8F3,10/3/2021,4,5,4,1,1,4,4,4,Very Good,,,,,,,,,,,,,,
PR48,83FD-F920,13/02/2013,4,3,4,1,0,4,3,2,Very Good,,,,,,,,,,,,,,
PR481,5A0B-7F31,29/01/2015,4,2,4,3,0,4,4,4,Very Good,,,,,,,,,,,,,,
PR4844,531D-788E,8/4/2021,4,2,4,2,3,4,5,5,Very Good,,,,,,,,,,,,,,
PR4891,ACF7-5B99,21/04/2021,4,5,4,3,0,4,5,4,Very Good,,,,,,,,,,,,,,
PR4967,DE6C-86FC,14/05/2021,4,4,4,1,0,4,4,3,Very Good,,,,,,,,,,,,,,
